x0,y0,x1,y1
-3.61866,-0.132412,3.90271,-0.59438
-3.79186,-0.032412,4.07592,-0.49438
-3.89186,0.140793,4.27592,-0.49438
-3.89186,0.340793,4.47592,-0.49438
-3.79186,0.513998,4.64912,-0.39438
-3.61866,0.613998,4.82233,-0.29438
-3.41866,0.613998,5.02233,-0.29438
-3.24545,0.513998,5.19553,-0.39438
-3.14545,0.340793,5.29553,-0.567585
-3.14545,0.140793,5.39553,-0.74079
-3.24545,-0.032412,5.56874,-0.84079
-3.41866,-0.132412,5.66874,-1.014
-3.61866,-0.132412,5.66874,-1.214
-3.79186,-0.032412,5.56874,-1.3872
-3.89186,0.140793,5.39553,-1.4872
-3.89186,0.340793,5.19553,-1.4872
-3.79186,0.513998,4.99553,-1.4872
-3.61866,0.613998,4.82233,-1.3872
-3.41866,0.613998,4.64912,-1.2872
-3.24545,0.513998,4.44912,-1.2872
-3.14545,0.340793,4.24912,-1.2872
-3.14545,0.140793,4.04912,-1.2872
-3.24545,-0.032412,3.87592,-1.1872
-3.41866,-0.132412,3.77592,-1.014
-3.61866,-0.132412,3.67592,-0.84079
-3.79186,-0.032412,3.67592,-0.64079
-3.89186,0.140793,3.67592,-0.44079
-3.89186,0.340793,3.67592,-0.24079
-3.79186,0.513998,3.67592,-0.0407905
-3.61866,0.613998,3.77592,0.132415
-3.41866,0.613998,3.87592,0.30562
-3.24545,0.513998,3.97592,0.478825
-3.14545,0.340793,4.14912,0.578825
-3.14545,0.140793,4.34912,0.578825
-3.24545,-0.032412,4.54912,0.578825
-3.41866,-0.132412,4.74912,0.578825
-3.61866,-0.132412,4.94912,0.578825
-3.79186,-0.032412,5.12233,0.678825
-3.89186,0.140793,5.32233,0.678825
-3.89186,0.340793,5.49553,0.578825
-3.79186,0.513998,5.66874,0.478825
-3.61866,0.613998,5.84194,0.378825
-3.41866,0.613998,5.94194,0.20562
-3.24545,0.513998,6.04194,0.0324146
-3.14545,0.340793,6.14194,-0.14079
-3.14545,0.140793,6.14194,-0.34079
-3.24545,-0.032412,6.14194,-0.54079
-3.41866,-0.132412,6.14194,-0.74079
-3.61866,-0.132412,6.04194,-0.913996
-3.79186,-0.032412,5.86874,-1.014
-3.89186,0.140793,5.69553,-1.114
-3.89186,0.340793,5.49553,-1.114
-3.79186,0.513998,5.32233,-1.014
-3.61866,0.613998,5.22233,-0.84079
-3.41866,0.613998,5.12233,-0.667585
-3.24545,0.513998,5.02233,-0.49438
-3.14545,0.340793,5.02233,-0.29438
-3.14545,0.140793,4.92233,-0.121175
-3.24545,-0.032412,4.74912,-0.0211752
-3.41866,-0.132412,4.64912,0.15203
-3.61866,-0.132412,4.64912,0.35203
-3.79186,-0.032412,4.74912,0.525235
-3.89186,0.140793,4.92233,0.625235
-3.89186,0.340793,5.12233,0.625235
-3.79186,0.513998,5.29553,0.525235
-3.61866,0.613998,5.46874,0.425235
-3.41866,0.613998,5.56874,0.25203
-3.24545,0.513998,5.56874,0.0520299
-3.14545,0.340793,5.46874,-0.121175
-3.14545,0.140793,5.29553,-0.221175
-3.24545,-0.032412,5.09553,-0.221175
-3.41866,-0.132412,4.89553,-0.221175
-3.61866,-0.132412,4.69553,-0.221175
-3.79186,-0.032412,4.52233,-0.121175
-3.89186,0.140793,4.42233,0.0520299
-3.89186,0.340793,4.42233,0.25203
-3.79186,0.513998,4.52233,0.425235
-3.61866,0.613998,4.69553,0.525235
-3.41866,0.613998,4.89553,0.525235
-3.24545,0.513998,5.09553,0.525235
-3.14545,0.340793,5.26874,0.625235
-3.14545,0.140793,5.46874,0.625235
-3.24545,-0.032412,5.66874,0.625235
-3.41866,-0.132412,5.84194,0.725235
-3.61866,-0.132412,5.94194,0.89844
-3.79186,-0.032412,6.11515,0.99844
-3.89186,0.140793,6.28836,1.09844
-3.89186,0.340793,6.48836,1.09844
-3.79186,0.513998,6.68836,1.09844
-3.61866,0.613998,6.86156,1.19844
-3.41866,0.613998,7.06156,1.19844
-3.24545,0.513998,7.23477,1.09844
-3.14545,0.340793,7.40797,0.99844
-3.14545,0.140793,7.60797,0.99844
-3.24545,-0.032412,7.80797,0.99844
-3.41866,-0.132412,7.98118,0.89844
-3.61866,-0.132412,8.08118,0.725235
-3.79186,-0.032412,8.25438,0.625235
-3.89186,0.140793,8.45438,0.625235
-3.89186,0.340793,8.62759,0.525235
-3.79186,0.513998,8.72759,0.35203
-3.61866,0.613998,8.72759,0.15203
-3.41866,0.613998,8.72759,-0.0479701
-3.24545,0.513998,8.62759,-0.221175
-3.14545,0.340793,8.45438,-0.321175
-3.14545,0.140793,8.25438,-0.321175
-3.24545,-0.032412,8.08118,-0.221175
-3.41866,-0.132412,7.98118,-0.0479701
-3.61866,-0.132412,7.98118,0.15203
-3.79186,-0.032412,7.88118,0.325235
-3.89186,0.140793,7.88118,0.525235
-3.89186,0.340793,7.88118,0.725235
-3.79186,0.513998,7.88118,0.925235
-3.61866,0.613998,7.88118,1.12523
-3.41866,0.613998,7.98118,1.29844
-3.24545,0.513998,8.08118,1.47165
-3.14545,0.340793,8.25438,1.57165
-3.14545,0.140793,8.42759,1.67165
-3.24545,-0.032412,8.60079,1.77165
-3.41866,-0.132412,8.774,1.87165
-3.61866,-0.132412,8.974,1.87165
-3.79186,-0.032412,9.174,1.87165
-3.89186,0.140793,9.3472,1.77165
-3.89186,0.340793,9.4472,1.59844
-3.79186,0.513998,9.5472,1.42523
-3.61866,0.613998,9.72041,1.32523
-3.41866,0.613998,9.89361,1.22523
-3.24545,0.513998,10.0668,1.12523
-3.14545,0.340793,10.1668,0.95203
-3.14545,0.140793,10.1668,0.75203
-3.24545,-0.032412,10.0668,0.578825
-3.41866,-0.132412,9.89361,0.478825
-3.61866,-0.132412,9.69361,0.478825
-3.79186,-0.032412,9.52041,0.578825
-3.89186,0.140793,9.3472,0.678825
-3.89186,0.340793,9.2472,0.85203
-3.79186,0.513998,9.1472,1.02523
-3.61866,0.613998,9.1472,1.22523
-3.41866,0.613998,9.2472,1.39844
-3.24545,0.513998,9.2472,1.59844
-3.14545,0.340793,9.3472,1.77165
-3.14545,0.140793,9.52041,1.87165
-3.24545,-0.032412,9.72041,1.87165
-3.41866,-0.132412,9.92041,1.87165
-3.61866,-0.132412,10.0936,1.77165
-3.79186,-0.032412,10.1936,1.59844
-3.89186,0.140793,10.1936,1.39844
-3.89186,0.340793,10.0936,1.22523
-3.79186,0.513998,9.92041,1.12523
-3.61866,0.613998,9.7472,1.02523
-3.41866,0.613998,9.5472,1.02523
-3.24545,0.513998,9.374,1.12523
-3.14545,0.340793,9.20079,1.22523
-3.14545,0.140793,9.10079,1.39844
-3.24545,-0.032412,9.00079,1.57165
-3.41866,-0.132412,9.00079,1.77165
-3.61866,-0.132412,9.00079,1.97165
-3.79186,-0.032412,9.10079,2.14485
-3.89186,0.140793,9.274,2.24485
-3.89186,0.340793,9.4472,2.34485
-3.79186,0.513998,9.6472,2.34485
-3.61866,0.613998,9.82041,2.24485
-3.41866,0.613998,9.92041,2.07165
-3.24545,0.513998,10.0204,1.89844
-3.14545,0.340793,10.0204,1.69844
-3.14545,0.140793,10.1204,1.52523
-3.24545,-0.032412,10.1204,1.32523
-3.41866,-0.132412,10.2204,1.15203
-3.61866,-0.132412,10.3936,1.05203
-3.79186,-0.032412,10.4936,0.878825
-3.89186,0.140793,10.4936,0.678825
-3.89186,0.340793,10.4936,0.478825
-3.79186,0.513998,10.4936,0.278825
-3.61866,0.613998,10.3936,0.10562
-3.41866,0.613998,10.2204,0.00561971
-3.24545,0.513998,10.0204,0.00561971
-3.14545,0.340793,9.82041,0.00561971
-3.14545,0.140793,9.6472,0.10562
-3.24545,-0.032412,9.5472,0.278825
-3.41866,-0.132412,9.4472,0.45203
-3.61866,-0.132412,9.3472,0.625235
-3.79186,-0.032412,9.3472,0.825235
-3.89186,0.140793,9.2472,0.99844
-3.89186,0.340793,9.2472,1.19844
-3.79186,0.513998,9.3472,1.37165
-3.61866,0.613998,9.4472,1.54485
-3.41866,0.613998,9.62041,1.64485
-3.24545,0.513998,9.82041,1.64485
-3.14545,0.340793,9.99361,1.54485
-3.14545,0.140793,10.1668,1.44485
-3.24545,-0.032412,10.2668,1.27165
-3.41866,-0.132412,10.2668,1.07165
-3.61866,-0.132412,10.2668,0.871645
-3.79186,-0.032412,10.2668,0.671645
-3.89186,0.140793,10.2668,0.471645
-3.89186,0.340793,10.2668,0.271645
-3.79186,0.513998,10.1668,0.09844
-3.61866,0.613998,9.99361,-0.00155997
-3.41866,0.613998,9.79361,-0.00155997
-3.24545,0.513998,9.62041,0.09844
-3.14545,0.340793,9.4472,0.19844
-3.14545,0.140793,9.3472,0.371645
-3.24545,-0.032412,9.3472,0.571645
-3.41866,-0.132412,9.4472,0.74485
-3.61866,-0.132412,9.62041,0.84485
-3.79186,-0.032412,9.82041,0.84485
-3.89186,0.140793,9.99361,0.94485
-3.89186,0.340793,10.1936,0.94485
-3.79186,0.513998,10.3668,0.84485
-3.61866,0.613998,10.4668,0.671645
-3.41866,0.613998,10.4668,0.471645
-3.24545,0.513998,10.3668,0.29844
-3.14545,0.340793,10.1936,0.19844
-3.14545,0.140793,10.0204,0.09844
-3.24545,-0.032412,9.82041,0.09844
-3.41866,-0.132412,9.62041,0.09844
-3.61866,-0.132412,9.4472,0.19844
-3.79186,-0.032412,9.274,0.29844
-3.89186,0.140793,9.10079,0.39844
-3.89186,0.340793,9.00079,0.571645
-3.79186,0.513998,8.90079,0.74485
-3.61866,0.613998,8.90079,0.94485
-3.41866,0.613998,8.90079,1.14485
-3.24545,0.513998,9.00079,1.31806
-3.14545,0.340793,9.174,1.41806
-3.14545,0.140793,9.274,1.59126
-3.24545,-0.032412,9.4472,1.69126
-3.41866,-0.132412,9.62041,1.79126
-3.61866,-0.132412,9.82041,1.79126
-3.79186,-0.032412,10.0204,1.79126
-3.89186,0.140793,10.1936,1.69126
-3.89186,0.340793,10.2936,1.51806
-3.79186,0.513998,10.2936,1.31806
-3.61866,0.613998,10.3936,1.14485
-3.41866,0.613998,10.4936,0.971645
-3.24545,0.513998,10.4936,0.771645
-3.14545,0.340793,10.3936,0.59844
-3.14545,0.140793,10.2936,0.425235
-3.24545,-0.032412,10.1936,0.25203
-3.41866,-0.132412,10.0204,0.15203
-3.61866,-0.132412,9.82041,0.15203
-3.79186,-0.032412,9.6472,0.25203
-3.89186,0.140793,9.474,0.35203
-3.89186,0.340793,9.374,0.525235
-3.79186,0.513998,9.374,0.725235
-3.61866,0.613998,9.474,0.89844
-3.41866,0.613998,9.6472,0.99844
-3.24545,0.513998,9.82041,1.09844
-3.14545,0.340793,10.0204,1.09844
-3.14545,0.140793,10.1936,0.99844
-3.24545,-0.032412,10.3668,0.89844
-3.41866,-0.132412,10.54,0.79844
-3.61866,-0.132412,10.7132,0.69844
-3.79186,-0.032412,10.8864,0.59844
-3.89186,0.140793,10.9864,0.425235
-3.89186,0.340793,10.9864,0.225235
-3.79186,0.513998,10.8864,0.0520299
-3.61866,0.613998,10.7132,-0.0479701
-3.41866,0.613998,10.5132,-0.0479701
-3.24545,0.513998,10.3132,-0.0479701
-3.14545,0.340793,10.14,0.0520299
-3.14545,0.140793,9.94002,0.0520299
-3.24545,-0.032412,9.76682,0.15203
-3.41866,-0.132412,9.66682,0.325235
-3.61866,-0.132412,9.66682,0.525235
-3.79186,-0.032412,9.76682,0.69844
-3.89186,0.140793,9.86682,0.871645
-3.89186,0.340793,9.96682,1.04485
-3.79186,0.513998,9.96682,1.24485
-3.61866,0.613998,10.0668,1.41806
-3.41866,0.613998,10.24,1.51806
-3.24545,0.513998,10.4132,1.61806
-3.14545,0.340793,10.5864,1.71806
-3.14545,0.140793,10.7864,1.71806
-3.24545,-0.032412,10.9596,1.81806
-3.41866,-0.132412,11.0596,1.99126
-3.61866,-0.132412,11.2328,2.09126
-3.79186,-0.032412,11.4328,2.09126
-3.89186,0.140793,11.6328,2.09126
-3.89186,0.340793,11.806,1.99126
-3.79186,0.513998,11.906,1.81806
-3.61866,0.613998,11.906,1.61806
-3.41866,0.613998,11.806,1.44485
-3.24545,0.513998,11.806,1.24485
-3.14545,0.340793,11.706,1.07165
-3.14545,0.140793,11.5328,0.971645
-3.24545,-0.032412,11.3328,0.971645
-3.41866,-0.132412,11.1328,0.971645
-3.61866,-0.132412,10.9596,1.07165
-3.79186,-0.032412,10.7864,1.17165
-3.89186,0.140793,10.6132,1.27165
-3.89186,0.340793,10.5132,1.44485
-3.79186,0.513998,10.5132,1.64485
-3.61866,0.613998,10.6132,1.81806
-3.41866,0.613998,10.7864,1.91806
-3.24545,0.513998,10.9864,1.91806
-3.14545,0.340793,11.1596,1.81806
-3.14545,0.140793,11.2596,1.64485
-3.24545,-0.032412,11.4328,1.54485
-3.41866,-0.132412,11.5328,1.37165
-3.61866,-0.132412,11.5328,1.17165
-3.79186,-0.032412,11.4328,0.99844
-3.89186,0.140793,11.2596,0.89844
-3.89186,0.340793,11.1596,0.725235
-3.79186,0.513998,11.0596,0.55203
-3.61866,0.613998,10.9596,0.378825
-3.41866,0.613998,10.7864,0.278825
-3.24545,0.513998,10.5864,0.278825
-3.14545,0.340793,10.4132,0.378825
-3.14545,0.140793,10.3132,0.55203
-3.24545,-0.032412,10.2132,0.725235
-3.41866,-0.132412,10.2132,0.925235
-3.61866,-0.132412,10.3132,1.09844
-3.79186,-0.032412,10.3132,1.29844
-3.89186,0.140793,10.4132,1.47165
-3.89186,0.340793,10.5864,1.57165
-3.79186,0.513998,10.7596,1.67165
-3.61866,0.613998,10.9596,1.67165
-3.41866,0.613998,11.1328,1.57165
-3.24545,0.513998,11.306,1.47165
-3.14545,0.340793,11.4793,1.37165
-3.14545,0.140793,11.5793,1.19844
-3.24545,-0.032412,11.5793,0.99844
-3.41866,-0.132412,11.5793,0.79844
-3.61866,-0.132412,11.4793,0.625235
-3.79186,-0.032412,11.3793,0.45203
-3.89186,0.140793,11.206,0.35203
-3.89186,0.340793,11.006,0.35203
-3.79186,0.513998,10.806,0.35203
-3.61866,0.613998,10.606,0.35203
-3.41866,0.613998,10.4328,0.45203
-3.24545,0.513998,10.2596,0.55203
-3.14545,0.340793,10.0596,0.55203
-3.14545,0.140793,9.88643,0.65203
-3.24545,-0.032412,9.68643,0.65203
-3.41866,-0.132412,9.51323,0.75203
-3.61866,-0.132412,9.34002,0.85203
-3.79186,-0.032412,9.16682,0.95203
-3.89186,0.140793,8.99361,1.05203
-3.89186,0.340793,8.82041,1.15203
-3.79186,0.513998,8.72041,1.32523
-3.61866,0.613998,8.72041,1.52523
-3.41866,0.613998,8.72041,1.72523
-3.24545,0.513998,8.72041,1.92523
-3.14545,0.340793,8.82041,2.09844
-3.14545,0.140793,8.99361,2.19844
-3.24545,-0.032412,9.16682,2.29844
-3.41866,-0.132412,9.36682,2.29844
-3.61866,-0.132412,9.56682,2.29844
-3.79186,-0.032412,9.74002,2.39844
-3.89186,0.140793,9.94002,2.39844
-3.89186,0.340793,10.1132,2.29844
-3.79186,0.513998,10.2132,2.12523
-3.61866,0.613998,10.2132,1.92523
-3.41866,0.613998,10.2132,1.72523
-3.24545,0.513998,10.1132,1.55203
-3.14545,0.340793,10.0132,1.37882
-3.14545,0.140793,9.84002,1.27882
-3.24545,-0.032412,9.66682,1.17882
-3.41866,-0.132412,9.49361,1.07882
-3.61866,-0.132412,9.32041,0.978825
-3.79186,-0.032412,9.12041,0.978825
-3.89186,0.140793,8.9472,1.07882
-3.89186,0.340793,8.8472,1.25203
-3.79186,0.513998,8.7472,1.42523
-3.61866,0.613998,8.7472,1.62523
-3.41866,0.613998,8.8472,1.79844
-3.24545,0.513998,9.02041,1.89844
-3.14545,0.340793,9.22041,1.89844
-3.14545,0.140793,9.42041,1.89844
-3.24545,-0.032412,9.59361,1.79844
-3.41866,-0.132412,9.69361,1.62523
-3.61866,-0.132412,9.79361,1.45203
-3.79186,-0.032412,9.89361,1.27882
-3.89186,0.140793,9.99361,1.10562
-3.89186,0.340793,10.0936,0.932415
-3.79186,0.513998,10.1936,0.75921
-3.61866,0.613998,10.1936,0.55921
-3.41866,0.613998,10.0936,0.386004
-3.24545,0.513998,9.92041,0.286004
-3.14545,0.340793,9.72041,0.286004
-3.14545,0.140793,9.52041,0.286004
-3.24545,-0.032412,9.3472,0.186004
-3.41866,-0.132412,9.1472,0.186004
-3.61866,-0.132412,8.974,0.286004
-3.79186,-0.032412,8.80079,0.386004
-3.89186,0.140793,8.70079,0.55921
-3.89186,0.340793,8.60079,0.732415
-3.79186,0.513998,8.60079,0.932415
-3.61866,0.613998,8.50079,1.10562
-3.41866,0.613998,8.50079,1.30562
-3.24545,0.513998,8.60079,1.47882
-3.14545,0.340793,8.774,1.57882
-3.14545,0.140793,8.974,1.57882
-3.24545,-0.032412,9.174,1.57882
-3.41866,-0.132412,9.3472,1.47882
-3.61866,-0.132412,9.52041,1.37882
-3.79186,-0.032412,9.69361,1.27882
-3.89186,0.140793,9.79361,1.10562
-3.89186,0.340793,9.79361,0.90562
-3.79186,0.513998,9.79361,0.70562
-3.61866,0.613998,9.79361,0.50562
-3.41866,0.613998,9.79361,0.30562
-3.24545,0.513998,9.79361,0.10562
-3.14545,0.340793,9.69361,-0.0675854
-3.14545,0.140793,9.59361,-0.24079
-3.24545,-0.032412,9.42041,-0.34079
-3.41866,-0.132412,9.2472,-0.44079
-3.61866,-0.132412,9.0472,-0.44079
-3.79186,-0.032412,8.874,-0.34079
-3.89186,0.140793,8.70079,-0.24079
-3.89186,0.340793,8.60079,-0.0675854
-3.79186,0.513998,8.50079,0.10562
-3.61866,0.613998,8.40079,0.278825
-3.41866,0.613998,8.30079,0.45203
-3.24545,0.513998,8.30079,0.65203
-3.14545,0.340793,8.30079,0.85203
-3.14545,0.140793,8.30079,1.05203
-3.24545,-0.032412,8.30079,1.25203
-3.41866,-0.132412,8.40079,1.42523
-3.61866,-0.132412,8.574,1.52523
-3.79186,-0.032412,8.674,1.69844
-3.89186,0.140793,8.774,1.87165
-3.89186,0.340793,8.874,2.04485
-3.79186,0.513998,8.974,2.21806
-3.61866,0.613998,9.1472,2.31806
-3.41866,0.613998,9.3472,2.31806
-3.24545,0.513998,9.5472,2.31806
-3.14545,0.340793,9.72041,2.41806
-3.14545,0.140793,9.89361,2.51806
-3.24545,-0.032412,10.0668,2.61806
-3.41866,-0.132412,10.2668,2.61806
-3.61866,-0.132412,10.44,2.51806
-3.79186,-0.032412,10.6132,2.41806
-3.89186,0.140793,10.7864,2.31806
-3.89186,0.340793,10.9596,2.21806
-3.79186,0.513998,11.0596,2.04485
-3.61866,0.613998,11.1596,1.87165
-3.41866,0.613998,11.1596,1.67165
-3.24545,0.513998,11.1596,1.47165
-3.14545,0.340793,11.1596,1.27165
-3.14545,0.140793,11.0596,1.09844
-3.24545,-0.032412,10.8864,0.99844
-3.41866,-0.132412,10.7864,0.825235
-3.61866,-0.132412,10.6132,0.725235
-3.79186,-0.032412,10.44,0.625235
-3.89186,0.140793,10.24,0.625235
-3.89186,0.340793,10.0668,0.725235
-3.79186,0.513998,9.86682,0.725235
-3.61866,0.613998,9.69361,0.825235
-3.41866,0.613998,9.59361,0.99844
-3.24545,0.513998,9.59361,1.19844
-3.14545,0.340793,9.59361,1.39844
-3.14545,0.140793,9.69361,1.57165
-3.24545,-0.032412,9.69361,1.77165
-3.41866,-0.132412,9.69361,1.97165
-3.61866,-0.132412,9.59361,2.14485
-3.79186,-0.032412,9.42041,2.24485
-3.89186,0.140793,9.2472,2.34485
-3.89186,0.340793,9.074,2.44485
-3.79186,0.513998,8.974,2.61806
-3.61866,0.613998,8.874,2.79126
-3.41866,0.613998,8.874,2.99126
-3.24545,0.513998,8.874,3.19126
-3.14545,0.340793,8.974,3.36447
-3.14545,0.140793,9.074,3.53767
-3.24545,-0.032412,9.2472,3.63767
-3.41866,-0.132412,9.4472,3.63767
-3.61866,-0.132412,9.6472,3.63767
-3.79186,-0.032412,9.82041,3.53767
-3.89186,0.140793,9.99361,3.43767
-3.89186,0.340793,10.0936,3.26447
-3.79186,0.513998,10.0936,3.06447
-3.61866,0.613998,10.0936,2.86447
-3.41866,0.613998,9.99361,2.69126
-3.24545,0.513998,9.89361,2.51806
-3.14545,0.340793,9.72041,2.41806
-3.14545,0.140793,9.5472,2.31806
-3.24545,-0.032412,9.3472,2.31806
-3.41866,-0.132412,9.1472,2.31806
-3.61866,-0.132412,8.974,2.41806
-3.79186,-0.032412,8.80079,2.51806
-3.89186,0.140793,8.70079,2.69126
-3.89186,0.340793,8.70079,2.89126
-3.79186,0.513998,8.70079,3.09126
-3.61866,0.613998,8.80079,3.26447
-3.41866,0.613998,8.80079,3.46447
-3.24545,0.513998,8.90079,3.63767
-3.14545,0.340793,9.00079,3.81088
-3.14545,0.140793,9.00079,4.01088
-3.24545,-0.032412,9.10079,4.18408
-3.41866,-0.132412,9.20079,4.35729
-3.61866,-0.132412,9.374,4.45729
-3.79186,-0.032412,9.574,4.45729
-3.89186,0.140793,9.7472,4.35729
-3.89186,0.340793,9.8472,4.18408
-3.79186,0.513998,9.8472,3.98408
-3.61866,0.613998,9.7472,3.81088
-3.41866,0.613998,9.7472,3.61088
-3.24545,0.513998,9.6472,3.43767
-3.14545,0.340793,9.474,3.33767
-3.14545,0.140793,9.274,3.33767
-3.24545,-0.032412,9.10079,3.43767
-3.41866,-0.132412,9.00079,3.61088
-3.61866,-0.132412,9.00079,3.81088
-3.79186,-0.032412,9.10079,3.98408
-3.89186,0.140793,9.10079,4.18408
-3.89186,0.340793,9.10079,4.38408
-3.79186,0.513998,9.20079,4.55729
-3.61866,0.613998,9.374,4.65729
-3.41866,0.613998,9.574,4.65729
-3.24545,0.513998,9.7472,4.55729
-3.14545,0.340793,9.8472,4.38408
-3.14545,0.140793,9.9472,4.21088
-3.24545,-0.032412,10.0472,4.03767
-3.41866,-0.132412,10.0472,3.83767
-3.61866,-0.132412,9.9472,3.66447
-3.79186,-0.032412,9.8472,3.49126
-3.89186,0.140793,9.8472,3.29126
-3.89186,0.340793,9.7472,3.11806
-3.79186,0.513998,9.574,3.01806
-3.61866,0.613998,9.374,3.01806
-3.41866,0.613998,9.20079,3.11806
-3.24545,0.513998,9.10079,3.29126
-3.14545,0.340793,9.10079,3.49126
-3.14545,0.140793,9.20079,3.66447
-3.24545,-0.032412,9.30079,3.83767
-3.41866,-0.132412,9.474,3.93767
-3.61866,-0.132412,9.6472,4.03767
-3.79186,-0.032412,9.82041,4.13767
-3.89186,0.140793,10.0204,4.13767
-3.89186,0.340793,10.1936,4.03767
-3.79186,0.513998,10.2936,3.86447
-3.61866,0.613998,10.2936,3.66447
-3.41866,0.613998,10.3936,3.49126
-3.24545,0.513998,10.4936,3.31806
-3.14545,0.340793,10.4936,3.11806
-3.14545,0.140793,10.3936,2.94485
-3.24545,-0.032412,10.3936,2.74485
-3.41866,-0.132412,10.2936,2.57165
-3.61866,-0.132412,10.1936,2.39844
-3.79186,-0.032412,10.0204,2.29844
-3.89186,0.140793,9.82041,2.29844
-3.89186,0.340793,9.6472,2.39844
-3.79186,0.513998,9.474,2.49844
-3.61866,0.613998,9.374,2.67165
-3.41866,0.613998,9.274,2.84485
-3.24545,0.513998,9.174,3.01806
-3.14545,0.340793,9.174,3.21806
-3.14545,0.140793,9.274,3.39126
-3.24545,-0.032412,9.4472,3.49126
-3.41866,-0.132412,9.6472,3.49126
-3.61866,-0.132412,9.82041,3.39126
-3.79186,-0.032412,9.92041,3.21806
-3.89186,0.140793,9.92041,3.01806
-3.89186,0.340793,9.82041,2.84485
-3.79186,0.513998,9.6472,2.74485
-3.61866,0.613998,9.4472,2.74485
-3.41866,0.613998,9.2472,2.74485
-3.24545,0.513998,9.074,2.84485
-3.14545,0.340793,8.90079,2.94485
-3.14545,0.140793,8.72759,3.04485
-3.24545,-0.032412,8.55438,3.14485
-3.41866,-0.132412,8.38118,3.24485
-3.61866,-0.132412,8.28118,3.41806
-3.79186,-0.032412,8.18118,3.59126
-3.89186,0.140793,8.18118,3.79126
-3.89186,0.340793,8.18118,3.99126
-3.79186,0.513998,8.18118,4.19126
-3.61866,0.613998,8.28118,4.36447
-3.41866,0.613998,8.45438,4.46447
-3.24545,0.513998,8.65438,4.46447
-3.14545,0.340793,8.82759,4.36447
-3.14545,0.140793,9.00079,4.26447
-3.24545,-0.032412,9.10079,4.09126
-3.41866,-0.132412,9.20079,3.91806
-3.61866,-0.132412,9.20079,3.71806
-3.79186,-0.032412,9.20079,3.51806
-3.89186,0.140793,9.30079,3.34485
-3.89186,0.340793,9.30079,3.14485
-3.79186,0.513998,9.20079,2.97165
-3.61866,0.613998,9.02759,2.87165
-3.41866,0.613998,8.82759,2.87165
-3.24545,0.513998,8.65438,2.77165
-3.14545,0.340793,8.45438,2.77165
-3.14545,0.140793,8.25438,2.77165
-3.24545,-0.032412,8.08118,2.87165
-3.41866,-0.132412,7.90797,2.97165
-3.61866,-0.132412,7.73477,3.07165
-3.79186,-0.032412,7.56156,3.17165
-3.89186,0.140793,7.46156,3.34485
-3.89186,0.340793,7.46156,3.54485
-3.79186,0.513998,7.46156,3.74485
-3.61866,0.613998,7.36156,3.91806
-3.41866,0.613998,7.18836,4.01806
-3.24545,0.513998,7.08836,4.19126
-3.14545,0.340793,6.98836,4.36447
-3.14545,0.140793,6.98836,4.56447
-3.24545,-0.032412,7.08836,4.73767
-3.41866,-0.132412,7.08836,4.93767
-3.61866,-0.132412,7.18836,5.11088
-3.79186,-0.032412,7.36156,5.21088
-3.89186,0.140793,7.53477,5.31088
-3.89186,0.340793,7.73477,5.31088
-3.79186,0.513998,7.93477,5.31088
-3.61866,0.613998,8.13477,5.31088
-3.41866,0.613998,8.30797,5.21088
-3.24545,0.513998,8.50797,5.21088
-3.14545,0.340793,8.68118,5.11088
-3.14545,0.140793,8.78118,4.93767
-3.24545,-0.032412,8.78118,4.73767
-3.41866,-0.132412,8.78118,4.53767
-3.61866,-0.132412,8.68118,4.36447
-3.79186,-0.032412,8.58118,4.19126
-3.89186,0.140793,8.40797,4.09126
-3.89186,0.340793,8.20797,4.09126
-3.79186,0.513998,8.03477,4.19126
-3.61866,0.613998,7.83477,4.19126
-3.41866,0.613998,7.66156,4.29126
-3.24545,0.513998,7.48836,4.39126
-3.14545,0.340793,7.38836,4.56447
-3.14545,0.140793,7.28836,4.73767
-3.24545,-0.032412,7.28836,4.93767
-3.41866,-0.132412,7.28836,5.13767
-3.61866,-0.132412,7.28836,5.33767
-3.79186,-0.032412,7.38836,5.51088
-3.89186,0.140793,7.56156,5.61088
-3.89186,0.340793,7.73477,5.71088
-3.79186,0.513998,7.83477,5.88408
-3.61866,0.613998,8.00797,5.98408
-3.41866,0.613998,8.20797,5.98408
-3.24545,0.513998,8.38118,5.88408
-3.14545,0.340793,8.55438,5.78408
-3.14545,0.140793,8.65438,5.61088
-3.24545,-0.032412,8.65438,5.41088
-3.41866,-0.132412,8.55438,5.23767
-3.61866,-0.132412,8.45438,5.06447
-3.79186,-0.032412,8.28118,4.96447
-3.89186,0.140793,8.08118,4.96447
-3.89186,0.340793,7.88118,4.96447
-3.79186,0.513998,7.68118,4.96447
-3.61866,0.613998,7.48118,4.96447
-3.41866,0.613998,7.30797,4.86447
-3.24545,0.513998,7.20797,4.69126
-3.14545,0.340793,7.03477,4.59126
-3.14545,0.140793,6.86156,4.49126
-3.24545,-0.032412,6.68836,4.39126
-3.41866,-0.132412,6.48836,4.39126
-3.61866,-0.132412,6.28836,4.39126
-3.79186,-0.032412,6.11515,4.49126
-3.89186,0.140793,6.01515,4.66447
-3.89186,0.340793,5.91515,4.83767
-3.79186,0.513998,5.91515,5.03767
-3.61866,0.613998,6.01515,5.21088
